Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,key_resp_iso.duration,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,fix.stopped,fb.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,key_resp_ipn.duration,Feedback_ipn_Practice.started,fb_3.started,fb_3.stopped,Feedback_ipn_Practice.stopped,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,key_resp_t1.duration,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,fb_2.stopped,text_3.stopped,key_resp_t1.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,key_resp_iso_reverse.duration,Feedback_iso_reverse.started,fb_4.started,fb_4.stopped,Feedback_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_t2_reverse.started,text_5.started,key_resp_t2_reverse.started,Practice_t2_reverse.stopped,key_resp_t2_reverse.keys,key_resp_t2_reverse.corr,key_resp_t2_reverse.rt,key_resp_t2_reverse.duration,Feedback_t2_reverse.started,fb_7.started,fb_7.stopped,Feedback_t2_reverse.stopped,text_5.stopped,key_resp_t2_reverse.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,崇高,e,,,,,,,,,,,,,,,0,54,54,11,,,,,,,,,430.0944781000726,,,,,,,,,,,,,,,,430.0925843999721,430.0944781000726,430.5914044000674,,,,,,,,,,,,430.5957108999137,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.5914183999412,430.5957108999137,430.5957108999137,431.1084155999124,e,1,0.5097248000092804,None,431.10866719996557,431.1233769999817,432.10739020002075,432.1234011000488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,散漫,i,,,,,,,,,,,,,,,0,55,55,41,,,,,,,,,432.1234011000488,,,,,,,,,,,,,,,,432.1075973000843,432.1234011000488,432.6214018999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.62141519994475,432.62627979996614,432.62627979996614,433.1240729999263,i,1,0.49046549992635846,None,433.1243803000543,433.12778219999745,434.1236511000898,434.1264903000556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,其他,i,,,,,,,,,,,,,,,0,56,56,9,,,,,,,,,434.1264903000556,,,,,,,,,,,,,,,,434.12392379995435,434.1264903000556,434.621595100034,,,,,,,,,,,,434.6254628000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.6216156000737,434.6254628000315,434.6254628000315,435.2410496000666,i,1,0.612469700165093,None,435.2413069999311,435.2569953999482,436.2407871000469,436.25653239991516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,卑鄙,i,,,,,,,,,,,,,,,0,57,57,30,,,,,,,,,436.25653239991516,,,,,,,,,,,,,,,,436.24098920007236,436.25653239991516,436.754451100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.75446680001915,436.7581118000671,436.7581118000671,437.2691071999725,i,1,0.5086534998845309,None,437.2693787999451,437.27367020002566,438.25713320006616,438.2597049998585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,他们,i,,,,,,,,,,,,,,,0,58,58,76,,,,,,,,,438.2597049998585,,,,,,,,,,,,,,,,438.25737640005536,438.2597049998585,438.755088099977,,,,,,,,,,,,438.7587450998835,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.7551009999588,438.7587450998835,438.7587450998835,439.1913548000157,e,0,0.42789920000359416,None,439.19163280003704,439.19572399999015,440.1908320998773,440.1944474000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,固执,i,,,,,,,,,,,,,,,0,59,59,47,,,,,,,,,440.1944474000484,,,,,,,,,,,,,,,,440.19111609994434,440.1944474000484,440.68898019986227,,,,,,,,,,,,440.6927374000661,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.68899729987606,440.6927374000661,440.6927374000661,441.15528329997323,i,1,0.4550675998907536,None,441.1555802000221,441.1597219000105,442.1562771999743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,我们,e,,,,,,,,,,,,,,,0,60,60,62,,,,,,,,,442.16016409988515,,,,,,,,,,,,,,,,442.15660139988177,442.16016409988515,442.6475430999417,,,,,,,,,,,,442.66406339989044,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.6475623000879,442.66406339989044,442.66406339989044,443.0583607999142,e,1,0.3848774000070989,None,443.0586842999328,443.0625322998967,444.05737629998475,444.0604393999092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,自己,e,,,,,,,,,,,,,,,0,61,61,3,,,,,,,,,444.0604393999092,,,,,,,,,,,,,,,,444.05777109996416,444.0604393999092,444.55496970005333,,,,,,,,,,,,444.5584267999511,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.5549860999454,444.5584267999511,444.5584267999511,445.0581457999069,e,1,0.49029490002430975,None,445.05842290003784,445.0620917000342,446.0572915999219,446.0609365000855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,我们,e,,,,,,,,,,,,,,,0,62,62,52,,,,,,,,,446.0609365000855,,,,,,,,,,,,,,,,446.0576182999648,446.0609365000855,446.55519600003026,,,,,,,,,,,,446.5593592999503,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5552117000334,446.5593592999503,446.5593592999503,446.9703567000106,e,1,0.40701829991303384,None,446.9706031999085,446.97388889989816,447.9740108998958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,其他,i,,,,,,,,,,,,,,,0,63,63,79,,,,,,,,,447.97672019992024,,,,,,,,,,,,,,,,447.974267099984,447.97672019992024,448.45967400004156,,,,,,,,,,,,448.46337509993464,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.45968979992904,448.46337509993464,448.46337509993464,448.9388415000867,i,1,0.4696007000748068,None,448.939091200009,448.9541503000073,449.9391218998935,449.9541001999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,猖狂,i,,,,,,,,,,,,,,,0,64,64,45,,,,,,,,,449.9541001999751,,,,,,,,,,,,,,,,449.9393662000075,449.9541001999751,450.44050660007633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.4405211000703,450.45827169995755,450.45827169995755,450.9976951999124,e,0,0.5362873000558466,None,450.9980101999827,451.0034362000879,451.9879089000169,452.0039846000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,机智,e,,,,,,,,,,,,,,,0,65,65,19,,,,,,,,,452.0039846000727,,,,,,,,,,,,,,,,451.9881337999832,452.0039846000727,452.4893465999048,,,,,,,,,,,,452.4930692999624,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.48935980000533,452.4930692999624,452.4930692999624,452.99468169989996,i,0,0.48196629993617535,None,452.994961499935,452.9989330000244,453.99133770004846,453.9971360999625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,俺,e,,,,,,,,,,,,,,,0,66,66,64,,,,,,,,,453.9971360999625,,,,,,,,,,,,,,,,453.99158690008335,453.9971360999625,454.4897592999041,,,,,,,,,,,,454.4933195000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.4897785000503,454.4933195000049,454.4933195000049,454.4946777999867,e,1,1.9175892998464406,None,454.49492669990286,454.5020932999905,455.48942209989764,455.492818800034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,乐观,e,,,,,,,,,,,,,,,0,67,67,14,,,,,,,,,455.492818800034,,,,,,,,,,,,,,,,455.4896762999706,455.492818800034,455.99139619991183,,,,,,,,,,,,455.9984162999317,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.991410800023,455.9984162999317,455.9984162999317,456.07332369987853,i,0,0.07232360006310046,None,456.0735790000763,456.0879697999917,457.07462739991024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,我的,e,,,,,,,,,,,,,,,0,68,68,71,,,,,,,,,457.0893725999631,,,,,,,,,,,,,,,,457.07486469997093,457.0893725999631,457.57381010008976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5738222999498,457.59059679997154,457.59059679997154,457.626442699926,i,0,0.033744300017133355,None,457.6266963998787,457.6303751000669,458.6285939998925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,朴实,e,,,,,,,,,,,,,,,0,69,69,24,,,,,,,,,458.63277689996175,,,,,,,,,,,,,,,,458.628984299954,458.63277689996175,459.1241979999468,,,,,,,,,,,,459.1279605999589,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.1242164999712,459.1279605999589,459.1279605999589,459.83666000002995,e,1,0.7046628999523818,None,459.8369223000482,459.842772499891,460.82675749994814,460.8288566998672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,诚恳,e,,,,,,,,,,,,,,,0,70,70,29,,,,,,,,,460.8288566998672,,,,,,,,,,,,,,,,460.8269625999965,460.8288566998672,461.32330169994384,,,,,,,,,,,,461.32738099992275,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.3233201999683,461.32738099992275,461.32738099992275,461.92715159989893,e,1,0.5975424000062048,None,461.92741629993543,461.93081739987247,462.924039500067,462.92677769996226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,优秀,e,,,,,,,,,,,,,,,0,71,71,10,,,,,,,,,462.92677769996226,,,,,,,,,,,,,,,,462.9242839999497,462.92677769996226,463.4214099999517,,,,,,,,,,,,463.42527629993856,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.42142680007964,463.42527629993856,463.42527629993856,463.7919173000846,i,0,0.35712480009533465,None,463.7922147999052,463.79678969993256,464.79190519987606,464.7944110999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,自卑,i,,,,,,,,,,,,,,,0,72,72,36,,,,,,,,,464.7944110999815,,,,,,,,,,,,,,,,464.79214759985916,464.7944110999815,465.288618999999,,,,,,,,,,,,465.2929157000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.2886359000113,465.2929157000035,465.2929157000035,465.5058059999719,e,0,0.21159150009043515,None,465.5060566999018,465.5089076999575,466.49216570006683,466.4961129000876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,下贱,i,,,,,,,,,,,,,,,0,73,73,49,,,,,,,,,466.4961129000876,,,,,,,,,,,,,,,,466.492400099989,466.4961129000876,466.99088439997286,,,,,,,,,,,,466.99461759999394,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.9908980000764,466.99461759999394,466.99461759999394,467.5693910999689,i,1,0.5722246998921037,None,467.5696596999187,467.5904850999359,468.573880400043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,他们,i,,,,,,,,,,,,,,,0,74,74,66,,,,,,,,,468.59088969998993,,,,,,,,,,,,,,,,468.5742482000496,468.59088969998993,469.0721628998872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.0721755998675,469.087944699917,469.087944699917,469.39201060007326,i,1,0.29408070002682507,None,469.39229310001247,469.395799000049,470.39057979988866,470.3933053999208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,无私,e,,,,,,,,,,,,,,,0,75,75,22,,,,,,,,,470.3933053999208,,,,,,,,,,,,,,,,470.3908190999646,470.3933053999208,470.88806969998404,,,,,,,,,,,,470.8952436000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.8880835000891,470.8952436000109,470.8952436000109,471.2885769000277,i,0,0.38146589999087155,None,471.28886309987865,471.2965247000102,472.2878230998758,472.2922354999464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,他人,i,,,,,,,,,,,,,,,0,76,76,78,,,,,,,,,472.2922354999464,,,,,,,,,,,,,,,,472.2881018000189,472.2922354999464,472.7902603999246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.7902730999049,472.79443980008364,472.79443980008364,473.15470469999127,i,1,0.34406059980392456,None,473.15497520007193,473.1588320999872,474.15538099990226,474.15823529986665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,他,i,,,,,,,,,,,,,,,0,77,77,5,,,,,,,,,474.15823529986665,,,,,,,,,,,,,,,,474.1556152999401,474.15823529986665,474.65817579999566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.6581905998755,474.6630434000399,474.6630434000399,475.00639449991286,i,1,0.3406718000769615,None,475.00666960002854,475.0124065000564,475.99548169993795,475.9982274000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,自私,i,,,,,,,,,,,,,,,0,78,78,43,,,,,,,,,475.9982274000067,,,,,,,,,,,,,,,,475.9956847000867,475.9982274000067,476.4891957999207,,,,,,,,,,,,476.49231539992616,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.4892150000669,476.4946659000125,476.4946659000125,476.7555175998714,i,1,0.2454896999988705,None,476.75580439995974,476.7590349998791,477.75504809990525,477.7577963999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,细腻,e,,,,,,,,,,,,,,,0,79,79,25,,,,,,,,,477.7577963999938,,,,,,,,,,,,,,,,477.7553165999707,477.7577963999938,478.24083959986456,,,,,,,,,,,,478.2566501998808,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.240851999959,478.2566501998808,478.2566501998808,478.49538840004243,e,1,0.22536749998107553,None,478.4957524999045,478.4994172998704,479.48826300003566,479.4919097998645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.4883329998702,479.4919097998645,479.4919097998645,484.43572940002196,space,4.938251100014895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
我的,i,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,484.4547137999907,,,,,,,,,,,,,,,,484.4461737999227,484.4547137999907,484.9380884000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.93810319993645,484.9545281000901,484.9545281000901,485.7320218998939,i,1,0.7613471001386642,None,485.7324488000013,485.73747829999775,486.727039600024,486.72460819990374,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
我,i,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,486.727039600024,,,,,,,,,,,,,,,,486.72485839994624,486.727039600024,487.223602199927,,,,,,,,,,,,487.2266883999109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.22361749992706,487.2266883999109,487.2266883999109,487.9027795000002,i,1,0.6701722999569029,None,487.90306849987246,487.9070436998736,488.89254570007324,488.89056460000575,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
我们,i,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,488.89254570007324,,,,,,,,,,,,,,,,488.8908083999995,488.89254570007324,489.39001199998893,,,,,,,,,,,,489.3937591998838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.39002950000577,489.3937591998838,489.3937591998838,490.0659453999251,i,1,0.665939399972558,None,490.0662944999058,490.0707098999992,491.06205329997465,491.0564504999202,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
他的,e,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,491.06205329997465,,,,,,,,,,,,,,,,491.0567129999399,491.06205329997465,491.5473805000074,,,,,,,,,,,,491.5507121998817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.547397099901,491.55356399994344,491.55356399994344,492.2381446000654,e,1,0.6832244999241084,None,492.2383834000211,492.2412288999185,493.2309459000826,493.22673469991423,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
他,e,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,493.2309459000826,,,,,,,,,,,,,,,,493.2270825000014,493.2309459000826,493.72407340002246,,,,,,,,,,,,493.7277355999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.7240887999069,493.7277355999686,493.7277355999686,494.23315029987134,e,1,0.5032120998948812,None,494.23356349999085,494.237870400073,495.2252243999392,495.2232532999478,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
俺,i,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,495.2252243999392,,,,,,,,,,,,,,,,495.2234914000146,495.2252243999392,495.7241161998827,,,,,,,,,,,,495.72738769999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.7241291999817,495.72738769999705,495.72738769999705,496.57291330001317,i,1,0.8413112000562251,None,496.57318289997056,496.5782218000386,497.5659900000319,497.56354509992525,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
其他,e,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,497.5659900000319,,,,,,,,,,,,,,,,497.56380179990083,497.5659900000319,498.0565319999587,,,,,,,,,,,,498.06016979995184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.05654809996486,498.06016979995184,498.06016979995184,498.66492030001245,e,1,0.6013177998829633,None,498.66521569993347,498.671778799966,499.6600118998904,499.65707849990577,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
他人,e,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,499.6600118998904,,,,,,,,,,,,,,,,499.6574097999837,499.6600118998904,500.1544584999792,,,,,,,,,,,,500.1601998999249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.1544758998789,500.1601998999249,500.1601998999249,500.7622730000876,i,0,0.5974888000637293,None,500.7626092999708,500.7673645999748,501.75791199994273,501.7554057999514,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
自己,i,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,501.75791199994273,,,,,,,,,,,,,,,,501.7556678999681,501.75791199994273,502.2409149000887,,,,,,,,,,,,502.2573138999287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.24093770002946,502.26014659996144,502.26014659996144,502.7252960000187,i,1,0.45308910007588565,None,502.7255752000492,502.7337378000375,503.7274571999442,503.7247315000277,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
他们,e,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,503.7274571999442,,,,,,,,,,,,,,,,503.72497379989363,503.7274571999442,504.22194639989175,,,,,,,,,,,,504.2258055000566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.2219620998949,504.2258055000566,504.2258055000566,505.00088409986347,e,1,0.7714792999904603,None,505.0011473998893,505.0056827000808,505.9949972999748,505.9919729998801,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.99203419988044,505.9949972999748,505.9949972999748,508.5307114000898,space,2.5297664999961853,None,,,,,,,,,,,,,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,他,e,,,,,,,,,,,,,,,,,,,,,0,0,0,55,508.5498784999363,,,,,,,,,,,,,,,,508.54614920006134,508.5498784999363,509.03108610003255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0311016999185,509.03573310002685,509.03573310002685,509.9705447999295,i,0,0.93095269985497,None,509.9709995999001,509.9747599000111,510.96138079999946,510.9592911999207,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
,,,,,,固执,i,,,,,,,,,,,,,,,,,,,,,0,1,1,47,510.96138079999946,,,,,,,,,,,,,,,,510.95951539999805,510.96138079999946,511.4567400000524,,,,,,,,,,,,511.45942149986513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.4567533999216,511.45942149986513,511.45942149986513,512.1452248999849,e,1,0.6838539999444038,None,512.1455316999927,512.1614363999106,,513.1550386999734,,,1,001,2024-07-08_19h16.40.807,IAT(test06),2024.1.4,None,2024-07-08 19h16.49.269378 +0800,
