Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_ipn_Reverse.thisRepN,Practice_ipn_Reverse.thisTrialN,Practice_ipn_Reverse.thisN,Practice_ipn_Reverse.thisIndex,Formal_t2.thisRepN,Formal_t2.thisTrialN,Formal_t2.thisN,Formal_t2.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,key_resp_iso.duration,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,key_resp_ipn.duration,Feedback_ipn_Practice.started,fb_3.started,Feedback_ipn_Practice.stopped,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,key_resp_t1.duration,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,key_resp_iso_reverse.duration,Feedback_iso_reverse.started,fb_4.started,Feedback_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_ipn_reverse.started,text_5.started,key_resp_ipn_reverse.started,Practice_ipn_reverse.stopped,key_resp_ipn_reverse.keys,key_resp_ipn_reverse.corr,key_resp_ipn_reverse.rt,key_resp_ipn_reverse.duration,Feedback_ipn_reverse.started,fb_5.started,Feedback_ipn_reverse.stopped,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,Practice_t2.started,text_6.started,key_resp_t2.started,Practice_t2.stopped,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,key_resp_t2.duration,Feedback_t2.started,fb_6.started,Feedback_t2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,愚蠢,e,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,22,,,,,404.0032921999227,,,,,,,,,,,,,,,,403.96425059996545,404.0032921999227,404.468526499928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.4685510999989,404.52596539992373,404.52596539992373,405.9724980999017,None,0,,,405.9727003999287,406.00984389998484,406.99747549998574,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,冷静,i,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,16,,,,,407.0343055999838,,,,,,,,,,,,,,,,406.99802829988766,407.0343055999838,407.4906847999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.49072719994,407.55548449989874,407.55548449989874,408.9644775999477,None,0,,,408.9649515999481,408.9822994999122,410.0094827999128,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,乐观,i,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,4,,,,,410.0463572998997,,,,,,,,,,,,,,,,410.00977369991597,410.0463572998997,410.4836496999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.4836895999033,410.5296210999368,410.5296210999368,411.9826117999619,None,0,,,411.9832981999498,412.02626519999467,412.96844399999827,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,认真,i,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,10,,,,,412.98164449993055,,,,,,,,,,,,,,,,412.9688479999313,412.98164449993055,413.5044019999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.50442639994435,413.5438040998997,413.5438040998997,415.00719479995314,None,0,,,415.00743669993244,415.0548644999508,416.001620199997,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,悲观,e,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,24,,,,,416.01885269989725,,,,,,,,,,,,,,,,416.0020299999742,416.01885269989725,416.46972089994233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.46974909992423,416.521056599915,416.521056599915,418.0005173999816,None,0,,,418.0015347999288,418.0630458999658,419.01653759996407,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,诚恳,i,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,19,,,,,419.0673052999191,,,,,,,,,,,,,,,,419.017338699894,419.0673052999191,419.4674355998868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.46747229993343,419.52351519989315,419.52351519989315,420.99059099995065,None,0,,,420.9910459999228,421.0360914999619,421.96986799989827,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,冒失,e,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,29,,,,,422.00634899991564,,,,,,,,,,,,,,,,421.9706696999492,422.00634899991564,422.4944996999111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.4945131998975,422.5410843999125,422.5410843999125,423.997462399886,None,0,,,423.9978809999302,424.03743649995886,424.9830973999342,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,自卑,e,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,26,,,,,425.02340159995947,,,,,,,,,,,,,,,,424.9835601999657,425.02340159995947,425.49181789997965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.49189159995876,425.5514196999138,425.5514196999138,426.9927344999742,None,0,,,426.99309749994427,427.0401514999103,427.9998985999264,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,优秀,i,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,0,,,,,428.0423961998895,,,,,,,,,,,,,,,,428.00060479994863,428.0423961998895,428.4903657999821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.49039329995867,428.57903709996026,428.57903709996026,429.99035039998125,None,0,,,429.9906360999448,430.0367599999299,430.9997044999618,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,野蛮,e,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,36,,,,,431.0387325999327,,,,,,,,,,,,,,,,431.00035739992745,431.0387325999327,431.48636189999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.4863935998874,431.52868949994445,431.52868949994445,432.9990172999678,None,0,,,432.99966009997297,433.0534463999793,433.99033619998954,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,聪明,i,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,2,,,,,434.0446341999341,,,,,,,,,,,,,,,,433.9907732999418,434.0446341999341,434.48973409994505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48974989994895,434.58126939996146,434.58126939996146,436.0003771999618,None,0,,,436.00146239995956,436.0536466999911,436.9845255999826,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,执拗,e,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,30,,,,,437.00196589995176,,,,,,,,,,,,,,,,436.9849840999814,437.00196589995176,437.4824220999144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.48245429992676,437.5244519999251,437.5244519999251,438.52483239991125,i,0,0.9932063000742346,None,438.5253408999415,438.57276869995985,439.588467799942,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,下贱,e,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,39,,,,,439.6438819998875,,,,,,,,,,,,,,,,439.58881589991506,439.6438819998875,440.04409639991354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.04411939997226,440.09378609992564,440.09378609992564,440.76826599997,e,1,0.6639690999872983,None,440.76869489997625,440.810729199904,441.77680309989955,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,散漫,e,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,31,,,,,441.8115675000008,,,,,,,,,,,,,,,,441.7773700999096,441.8115675000008,442.297803799971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.2978329999605,442.34425689990167,442.34425689990167,442.9067542999983,i,0,0.5504982999991626,None,442.9070988999447,442.9398651999654,443.92516429990064,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,暴躁,e,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,34,,,,,443.97552999993786,,,,,,,,,,,,,,,,443.9256575999316,443.97552999993786,444.44262109999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.44267019990366,444.48526429990306,444.48526429990306,445.05259379989,e,1,0.5407838000683114,None,445.0530279999366,445.1093402999686,446.0996959999902,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,虚伪,e,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,21,,,,,446.143407399999,,,,,,,,,,,,,,,,446.10008239990566,446.143407399999,446.6001536999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.60020099999383,446.6449617999606,446.6449617999606,447.0868119999068,i,0,0.4036112999310717,None,447.0876010999782,447.1262508999789,448.10739559994545,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,热情,i,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,17,,,,,448.14764689991716,,,,,,,,,,,,,,,,448.1077157999389,448.14764689991716,448.59601269999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.59605769999325,448.67033459991217,448.67033459991217,449.0289389999816,e,0,0.33310490008443594,None,449.0298998999642,449.08348569995724,450.044645799906,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,朴实,i,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,14,,,,,450.08637039992027,,,,,,,,,,,,,,,,450.0454017999582,450.08637039992027,450.5409099999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.54093249992,450.59106219990645,450.59106219990645,451.1090068999911,i,1,0.48077120003290474,None,451.1093374999473,451.1698767999187,452.1308740999084,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,公正,i,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,13,,,,,452.18666129990015,,,,,,,,,,,,,,,,452.13119969994295,452.18666129990015,452.64375259994995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.64377149997745,452.6883125999011,452.6883125999011,453.33680619997904,e,0,0.6288564000278711,None,453.33756469993386,453.3806156999199,454.38140519999433,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.3816323999781,454.39910559996497,454.39910559996497,458.3844049999025,space,3.9647333999164402,None,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,他,e,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,458.4275421999628,,,,,,,,,,,,,,,,458.4017591999145,458.4275421999628,458.8932042999659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.89323179994244,458.9431352999527,458.9431352999527,458.951462399913,i,0,0.5786107999738306,None,458.95194249995984,458.9877411999041,459.99572799995076,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,虚伪,e,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,31,460.04207679990213,,,,,,,,,,,,,,,,459.9963423999725,460.04207679990213,460.48979339993093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.4898112999508,460.539716099971,460.539716099971,461.68360519991256,i,0,1.1291218999540433,None,461.6841460999567,461.7309905999573,462.7108719999669,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,野蛮,e,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,46,462.75409819989,,,,,,,,,,,,,,,,462.7113925999729,462.75409819989,463.19606319989543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.196087099961,463.2387681999244,463.2387681999244,463.9200614999281,e,1,0.6762423999607563,None,463.92054239998106,463.974200299941,464.9407300999155,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,认真,i,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,20,464.997731499956,,,,,,,,,,,,,,,,464.9413365999935,464.997731499956,465.42510109988507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.4251221999293,465.45722129999194,465.45722129999194,466.2481916999677,e,0,0.7788056000135839,None,466.24891269998625,466.2925285999663,467.29374999995343,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,热情,i,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,27,467.3596688999096,,,,,,,,,,,,,,,,467.2941109999083,467.3596688999096,467.7491158999037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.7491420999868,467.79099609993864,467.79099609993864,468.94970909995027,i,1,1.140910500078462,None,468.9500872999197,468.9927390998928,469.9899621999357,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,愚蠢,e,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,32,470.03011639998294,,,,,,,,,,,,,,,,469.99022049992345,470.03011639998294,470.47200389998034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4720479999669,470.5223137999419,470.5223137999419,471.2985739998985,e,1,0.7498345000203699,None,471.2992572999792,471.3514692999888,472.3104888999369,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,散漫,e,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,41,472.35595109988935,,,,,,,,,,,,,,,,472.31111129990313,472.35595109988935,472.81481679994613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.8148364999797,472.8563705999404,472.8563705999404,473.3661783999996,i,0,0.48618389992043376,None,473.3665418999735,473.4200825999724,474.3720119999489,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,崇高,i,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,11,474.4069761999417,,,,,,,,,,,,,,,,474.3725000999402,474.4069761999417,474.91059699992184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.9106192999752,474.95100039988756,474.95100039988756,475.5652753999457,e,0,0.5773184000281617,None,475.56628479994833,475.60457809991203,476.577281099977,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,他人,e,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,476.624653799925,,,,,,,,,,,,,,,,476.5778139999602,476.624653799925,477.0823835999472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0824273999315,477.09848219994456,477.09848219994456,477.5435055999551,i,0,0.436010199948214,None,477.5440113999648,477.58954369998537,478.5915807998972,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,暴躁,e,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,44,478.6057344999863,,,,,,,,,,,,,,,,478.5919095999561,478.6057344999863,479.07269519998226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.07274439989123,479.12686319998465,479.12686319998465,479.8114471998997,e,1,0.6753464000066742,None,479.8123364999192,479.85232739988714,480.85222569992766,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,他们,e,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,6,480.89548859989736,,,,,,,,,,,,,,,,480.8527010999387,480.89548859989736,481.3145633999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.3146207999671,481.3376856999239,481.3376856999239,482.8128211000003,None,0,,,482.813539099996,482.8614843999967,483.83465559990145,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,下贱,e,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,49,483.8782989999745,,,,,,,,,,,,,,,,483.8358896999853,483.8782989999745,484.3205297999084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.32056019990705,484.352932699956,484.352932699956,484.3614674999844,i,0,1.8900985000655055,None,484.36195069993846,484.40511329995934,485.38690489996225,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,诚实,i,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,15,485.4284028999973,,,,,,,,,,,,,,,,485.3876324999146,485.4284028999973,485.8725378999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.87255339999683,485.9106311999494,485.9106311999494,487.4068817999214,None,0,,,487.40766279993113,487.4324348999653,488.3857554999413,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,冷静,i,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,26,488.4224782999372,,,,,,,,,,,,,,,,488.3861709999619,488.4224782999372,488.86587039998267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.86589809996076,488.902961099986,488.902961099986,489.85084209998604,e,0,0.9339963000966236,None,489.85125629999675,489.88865159999114,490.88700289989356,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,俺,i,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,4,490.9120431999909,,,,,,,,,,,,,,,,490.88729199999943,490.9120431999909,491.4020712999627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.4021157999523,491.4532979999203,491.4532979999203,492.2999830999179,e,0,0.7930560000240803,None,492.3006024999777,492.33992869989015,493.3261296999408,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,固执,e,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,47,493.34491799992975,,,,,,,,,,,,,,,,493.3263829998905,493.34491799992975,493.8041702999035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.80421159998514,493.8528687999351,493.8528687999351,494.5922524998896,i,0,0.6908271999564022,None,494.5926280999556,494.63987039995845,495.59842139994726,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,自己,i,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,3,495.650748899905,,,,,,,,,,,,,,,,495.5994934999617,495.650748899905,496.12630309991073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.12635529995896,496.1785787999397,496.1785787999397,496.6821437999606,i,1,0.4919240999734029,None,496.6826275999192,496.72313549998216,497.69065889995545,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,朴实,i,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,24,497.70729890000075,,,,,,,,,,,,,,,,497.69089589989744,497.70729890000075,498.19280729989987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.1928552999161,498.2184519999428,498.2184519999428,498.72736719995737,i,1,0.48006589990109205,None,498.72773439995944,498.7786179999821,499.76621029991657,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,稳重,i,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,21,499.80836649995763,,,,,,,,,,,,,,,,499.7665777999209,499.80836649995763,500.23051259992644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.2305468999548,500.26789249992,500.26789249992,501.7730291999178,None,0,,,501.77329769998323,501.81670339999255,502.7326727999607,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
